20:39:25:100 ;10 ;535 ;-1 ;180
20:40:04:597 ;-1 ;-17 ;0 ;0
20:40:04:693 ;-1 ;-17 ;0 ;0
20:40:04:786 ;-1 ;-17 ;0 ;0
20:40:04:882 ;-1 ;-17 ;0 ;0
20:40:04:971 ;-1 ;-17 ;0 ;0
20:40:05:66 ;-1 ;-17 ;0 ;0
20:40:05:160 ;-1 ;-17 ;0 ;0
20:40:05:240 ;-1 ;-17 ;0 ;0
20:40:05:330 ;-1 ;-17 ;0 ;0
20:40:05:426 ;-1 ;-17 ;0 ;0
20:40:05:517 ;-1 ;-17 ;0 ;0
20:40:05:613 ;-1 ;-17 ;0 ;0
20:40:05:704 ;-1 ;-17 ;0 ;0
20:40:05:799 ;0 ;-17 ;0 ;0
20:40:05:909 ;0 ;-17 ;0 ;0
20:40:06:19 ;0 ;-17 ;0 ;0
20:40:06:119 ;0 ;-17 ;0 ;0
20:40:06:210 ;0 ;-17 ;0 ;0
20:40:06:277 ;0 ;-17 ;0 ;0
20:40:06:344 ;0 ;-17 ;0 ;0
20:40:06:437 ;0 ;-17 ;0 ;0
20:40:06:532 ;0 ;-17 ;0 ;0
20:40:06:640 ;0 ;-17 ;0 ;0
20:40:06:753 ;0 ;-17 ;0 ;0
20:40:06:862 ;0 ;-17 ;0 ;0
20:40:06:964 ;0 ;-17 ;0 ;0
20:40:07:40 ;0 ;-17 ;0 ;0
20:40:07:145 ;0 ;-17 ;0 ;0
20:40:07:239 ;0 ;-17 ;0 ;0
20:40:07:330 ;0 ;-17 ;0 ;0
20:40:07:425 ;0 ;-17 ;0 ;0
20:40:07:533 ;0 ;-17 ;0 ;0
20:40:07:646 ;0 ;-17 ;0 ;0
20:40:07:745 ;0 ;-17 ;0 ;0
20:40:07:838 ;0 ;-17 ;0 ;0
20:40:07:916 ;0 ;-17 ;0 ;0
20:40:07:983 ;0 ;-17 ;0 ;0
20:40:08:78 ;0 ;-17 ;0 ;0
20:40:08:187 ;0 ;-17 ;0 ;0
20:40:08:299 ;0 ;-17 ;0 ;0
20:40:08:406 ;0 ;-17 ;0 ;0
20:40:08:519 ;0 ;-17 ;0 ;0
20:40:08:609 ;0 ;-17 ;0 ;0
20:40:08:705 ;0 ;-17 ;0 ;0
20:40:08:813 ;0 ;-17 ;0 ;0
20:40:08:925 ;0 ;-17 ;0 ;0
20:40:09:34 ;0 ;-17 ;0 ;0
20:40:09:145 ;0 ;-17 ;0 ;0
20:40:09:239 ;0 ;-17 ;0 ;0
20:40:09:329 ;0 ;-17 ;0 ;0
20:40:09:425 ;0 ;-17 ;0 ;0
20:40:09:516 ;1 ;-17 ;0 ;0
20:40:09:611 ;1 ;-17 ;0 ;0
20:40:09:702 ;1 ;-17 ;0 ;0
20:40:09:798 ;1 ;-17 ;0 ;0
20:40:09:889 ;1 ;-17 ;0 ;0
20:40:09:984 ;1 ;-17 ;0 ;0
20:40:10:92 ;1 ;-17 ;0 ;0
20:40:10:204 ;1 ;-17 ;0 ;0
20:40:10:315 ;1 ;-17 ;0 ;0
20:40:10:424 ;1 ;-17 ;0 ;0
20:40:10:515 ;1 ;-17 ;0 ;0
20:40:10:611 ;1 ;-17 ;0 ;0
20:40:10:702 ;1 ;-17 ;0 ;0
20:40:10:797 ;1 ;-17 ;0 ;0
20:40:10:888 ;1 ;-17 ;0 ;0
20:40:10:955 ;1 ;-17 ;0 ;0
20:40:11:64 ;1 ;-17 ;0 ;0
20:40:11:172 ;1 ;-17 ;0 ;0
20:40:11:284 ;1 ;-17 ;0 ;0
20:40:11:393 ;2 ;-17 ;0 ;0
20:40:11:504 ;2 ;-17 ;0 ;0
20:40:11:598 ;2 ;-17 ;0 ;0
20:40:11:688 ;2 ;-17 ;0 ;0
20:40:11:784 ;2 ;-17 ;0 ;0
20:40:11:893 ;2 ;-17 ;0 ;0
20:40:12:4 ;2 ;-17 ;0 ;0
20:40:12:103 ;2 ;-17 ;0 ;0
20:40:12:197 ;2 ;-17 ;0 ;0
20:40:12:288 ;2 ;-17 ;0 ;0
20:40:12:354 ;2 ;-17 ;0 ;0
20:40:12:421 ;2 ;-17 ;0 ;0
20:40:12:517 ;2 ;-17 ;0 ;0
20:40:12:608 ;2 ;-17 ;0 ;0
20:40:12:703 ;2 ;-17 ;0 ;0
20:40:12:812 ;2 ;-17 ;0 ;0
20:40:12:923 ;2 ;-17 ;0 ;0
20:40:13:32 ;2 ;-17 ;0 ;0
20:40:13:143 ;2 ;-17 ;0 ;0
20:40:13:234 ;2 ;-17 ;0 ;0
20:40:13:330 ;2 ;-17 ;0 ;0
20:40:13:425 ;3 ;-17 ;0 ;0
20:40:13:531 ;3 ;-17 ;0 ;0
20:40:13:644 ;3 ;-17 ;0 ;0
20:40:13:756 ;3 ;-17 ;0 ;0
20:40:13:847 ;3 ;-17 ;0 ;0
20:40:13:943 ;3 ;-17 ;0 ;0
20:40:14:34 ;3 ;-17 ;0 ;0
20:40:14:130 ;3 ;-17 ;0 ;0
20:40:14:220 ;3 ;-17 ;0 ;0
20:40:14:316 ;3 ;-17 ;0 ;0
20:40:14:407 ;3 ;-17 ;0 ;0
20:40:14:503 ;3 ;-17 ;0 ;0
20:40:14:611 ;3 ;-17 ;0 ;0
20:40:14:723 ;3 ;-16 ;0 ;0
20:40:14:823 ;3 ;-16 ;0 ;0
20:40:14:913 ;3 ;-16 ;0 ;0
20:40:15:23 ;3 ;-16 ;0 ;0
20:40:15:113 ;3 ;-16 ;0 ;0
20:40:15:180 ;3 ;-16 ;0 ;0
20:40:15:247 ;4 ;-16 ;0 ;0
20:40:15:313 ;4 ;-16 ;0 ;0
20:40:15:409 ;4 ;-16 ;0 ;0
20:40:15:500 ;4 ;-16 ;0 ;0
20:40:15:600 ;4 ;-16 ;0 ;0
20:40:15:702 ;4 ;-16 ;0 ;0
20:40:15:811 ;4 ;-16 ;0 ;0
20:40:15:923 ;4 ;-16 ;0 ;0
20:40:16:35 ;4 ;-16 ;0 ;0
20:40:16:126 ;4 ;-16 ;0 ;0
20:40:16:222 ;4 ;-16 ;0 ;0
20:40:16:316 ;4 ;-16 ;0 ;0
20:40:16:429 ;4 ;-16 ;0 ;0
20:40:16:528 ;4 ;-16 ;0 ;0
20:40:16:622 ;4 ;-16 ;0 ;0
20:40:16:708 ;4 ;-16 ;0 ;0
20:40:16:808 ;4 ;-16 ;0 ;0
20:40:16:899 ;4 ;-16 ;0 ;0
20:40:16:966 ;4 ;-16 ;0 ;0
20:40:17:33 ;4 ;-16 ;0 ;0
20:40:17:138 ;4 ;-16 ;0 ;0
20:40:17:224 ;4 ;-16 ;0 ;0
20:40:17:302 ;5 ;-16 ;0 ;0
20:40:17:393 ;5 ;-16 ;0 ;0
20:40:17:488 ;5 ;-16 ;0 ;0
20:40:17:581 ;5 ;-16 ;0 ;0
20:40:17:672 ;5 ;-16 ;0 ;0
20:40:17:768 ;5 ;-16 ;0 ;0
20:40:17:878 ;5 ;-16 ;0 ;0
20:40:17:988 ;5 ;-16 ;0 ;0
20:40:18:101 ;5 ;-16 ;0 ;0
20:40:18:202 ;5 ;-16 ;0 ;0
20:40:18:314 ;5 ;-16 ;0 ;0
20:40:18:405 ;5 ;-16 ;0 ;0
20:40:18:501 ;5 ;-16 ;0 ;0
20:40:18:610 ;5 ;-16 ;0 ;0
20:40:18:722 ;5 ;-16 ;0 ;0
20:40:18:821 ;5 ;-16 ;0 ;0
20:40:18:917 ;5 ;-16 ;0 ;0
20:40:19:5 ;5 ;-16 ;0 ;0
20:40:19:72 ;5 ;-16 ;0 ;0
20:40:19:139 ;5 ;-16 ;0 ;0
20:40:19:205 ;6 ;-16 ;0 ;0
20:40:19:301 ;6 ;-16 ;0 ;0
20:40:19:394 ;6 ;-16 ;0 ;0
20:40:19:488 ;6 ;-16 ;0 ;0
20:40:19:578 ;6 ;-16 ;0 ;0
20:40:19:674 ;6 ;-15 ;0 ;0
20:40:19:782 ;6 ;-15 ;0 ;0
20:40:19:895 ;6 ;-15 ;0 ;0
20:40:19:994 ;6 ;-15 ;0 ;0
20:40:20:88 ;6 ;-15 ;0 ;0
20:40:20:178 ;6 ;-15 ;0 ;0
20:40:20:245 ;6 ;-15 ;0 ;0
20:40:20:311 ;6 ;-15 ;0 ;0
20:40:20:420 ;6 ;-15 ;0 ;0
20:40:20:530 ;6 ;-15 ;0 ;0
20:40:20:640 ;6 ;-15 ;0 ;0
20:40:20:750 ;6 ;-15 ;0 ;0
20:40:20:860 ;6 ;-15 ;0 ;0
20:40:20:969 ;6 ;-15 ;0 ;0
20:40:21:82 ;6 ;-15 ;0 ;0
20:40:21:193 ;6 ;-15 ;0 ;0
20:40:21:287 ;6 ;-15 ;0 ;0
20:40:21:393 ;7 ;-15 ;0 ;0
20:40:21:503 ;7 ;-15 ;0 ;0
20:40:21:614 ;7 ;-15 ;0 ;0
20:40:21:713 ;7 ;-15 ;0 ;0
20:40:21:808 ;7 ;-15 ;0 ;0
20:40:21:913 ;7 ;-15 ;0 ;0
20:40:22:6 ;7 ;-15 ;0 ;0
20:40:22:100 ;7 ;-15 ;0 ;0
20:40:22:191 ;7 ;-15 ;0 ;0
20:40:22:286 ;7 ;-15 ;0 ;0
20:40:22:380 ;7 ;-15 ;0 ;0
20:40:22:471 ;7 ;-15 ;0 ;0
20:40:22:566 ;7 ;-15 ;0 ;0
20:40:22:660 ;7 ;-15 ;0 ;0
20:40:22:769 ;7 ;-15 ;0 ;0
20:40:22:880 ;7 ;-15 ;0 ;0
20:40:22:979 ;7 ;-15 ;0 ;0
20:40:23:73 ;7 ;-15 ;0 ;0
20:40:23:150 ;7 ;-15 ;0 ;0
20:40:23:217 ;7 ;-15 ;0 ;0
20:40:23:313 ;7 ;-15 ;0 ;0
20:40:23:422 ;7 ;-15 ;0 ;0
20:40:23:533 ;7 ;-14 ;0 ;0
20:40:23:641 ;8 ;-14 ;0 ;0
20:40:23:752 ;8 ;-14 ;0 ;0
20:40:23:864 ;8 ;-14 ;0 ;0
20:40:23:966 ;8 ;-14 ;0 ;0
20:40:24:60 ;8 ;-14 ;0 ;0
20:40:24:150 ;8 ;-14 ;0 ;0
20:40:24:217 ;8 ;-14 ;0 ;0
20:40:24:283 ;8 ;-14 ;0 ;0
20:40:24:392 ;8 ;-14 ;0 ;0
20:40:24:500 ;8 ;-14 ;0 ;0
20:40:24:613 ;8 ;-14 ;0 ;0
20:40:24:721 ;8 ;-14 ;0 ;0
20:40:24:832 ;8 ;-14 ;0 ;0
20:40:24:926 ;8 ;-14 ;0 ;0
20:40:25:16 ;8 ;-14 ;0 ;0
20:40:25:112 ;8 ;-14 ;0 ;0
20:40:25:223 ;8 ;-14 ;0 ;0
20:40:25:325 ;8 ;-14 ;0 ;0
20:40:25:420 ;8 ;-14 ;0 ;0
20:40:25:525 ;8 ;-14 ;0 ;0
20:40:25:619 ;8 ;-14 ;0 ;0
20:40:25:709 ;8 ;-14 ;0 ;0
20:40:25:776 ;8 ;-14 ;0 ;0
20:40:25:843 ;8 ;-14 ;0 ;0
20:40:25:957 ;9 ;-14 ;0 ;0
20:40:26:58 ;9 ;-14 ;0 ;0
20:40:26:151 ;9 ;-14 ;0 ;0
20:40:26:229 ;9 ;-14 ;0 ;0
20:40:26:296 ;9 ;-14 ;0 ;0
20:40:26:406 ;9 ;-14 ;0 ;0
20:40:26:519 ;9 ;-13 ;0 ;0
20:40:26:631 ;9 ;-13 ;0 ;0
20:40:26:725 ;9 ;-13 ;0 ;0
20:40:26:816 ;9 ;-13 ;0 ;0
20:40:26:911 ;9 ;-13 ;0 ;0
20:40:27:2 ;9 ;-13 ;0 ;0
20:40:27:98 ;9 ;-13 ;0 ;0
20:40:27:192 ;9 ;-13 ;0 ;0
20:40:27:282 ;9 ;-13 ;0 ;0
20:40:27:378 ;9 ;-13 ;0 ;0
20:40:27:486 ;9 ;-13 ;0 ;0
20:40:27:598 ;9 ;-13 ;0 ;0
20:40:27:698 ;9 ;-13 ;0 ;0
20:40:27:789 ;9 ;-13 ;0 ;0
20:40:27:855 ;9 ;-13 ;0 ;0
20:40:27:922 ;9 ;-13 ;0 ;0
20:40:28:32 ;9 ;-13 ;0 ;0
20:40:28:144 ;9 ;-13 ;0 ;0
20:40:28:257 ;9 ;-13 ;0 ;0
20:40:28:351 ;9 ;-13 ;0 ;0
20:40:28:457 ;9 ;-13 ;0 ;0
20:40:28:553 ;10 ;-13 ;0 ;0
20:40:28:642 ;10 ;-13 ;0 ;0
20:40:28:738 ;10 ;-13 ;0 ;0
20:40:28:846 ;10 ;-13 ;0 ;0
20:40:28:958 ;10 ;-13 ;0 ;0
20:40:29:57 ;10 ;-13 ;0 ;0
20:40:29:148 ;10 ;-13 ;0 ;0
20:40:29:215 ;10 ;-13 ;0 ;0
20:40:29:281 ;10 ;-12 ;0 ;0
20:40:29:377 ;10 ;-12 ;0 ;0
20:40:29:468 ;10 ;-12 ;0 ;0
20:40:29:564 ;10 ;-12 ;0 ;0
20:40:29:672 ;10 ;-12 ;0 ;0
20:40:29:787 ;10 ;-12 ;0 ;0
20:40:29:884 ;10 ;-12 ;0 ;0
20:40:29:961 ;10 ;-12 ;0 ;0
20:40:30:28 ;10 ;-12 ;0 ;0
20:40:30:94 ;10 ;-12 ;0 ;0
20:40:30:190 ;10 ;-12 ;0 ;0
20:40:30:299 ;10 ;-12 ;0 ;0
20:40:30:399 ;10 ;-12 ;0 ;0
20:40:30:497 ;10 ;-12 ;0 ;0
20:40:30:591 ;10 ;-12 ;0 ;0
20:40:30:681 ;10 ;-12 ;0 ;0
20:40:30:748 ;10 ;-12 ;0 ;0
20:40:30:814 ;10 ;-12 ;0 ;0
20:40:30:924 ;10 ;-12 ;0 ;0
20:40:31:37 ;10 ;-12 ;0 ;0
20:40:31:136 ;10 ;-12 ;0 ;0
20:40:31:227 ;11 ;-12 ;0 ;0
20:40:31:294 ;11 ;-12 ;0 ;0
20:40:31:361 ;11 ;-12 ;0 ;0
20:40:31:469 ;11 ;-12 ;0 ;0
20:40:31:563 ;11 ;-12 ;0 ;0
20:40:31:671 ;11 ;-12 ;0 ;0
20:40:31:783 ;11 ;-12 ;0 ;0
20:40:31:891 ;11 ;-11 ;0 ;0
20:40:32:3 ;11 ;-11 ;0 ;0
20:40:32:111 ;11 ;-11 ;0 ;0
20:40:32:223 ;11 ;-11 ;0 ;0
20:40:32:322 ;11 ;-11 ;0 ;0
20:40:32:416 ;11 ;-11 ;0 ;0
20:40:32:509 ;11 ;-11 ;0 ;0
20:40:32:602 ;11 ;-11 ;0 ;0
20:40:32:693 ;11 ;-11 ;0 ;0
20:40:32:760 ;11 ;-11 ;0 ;0
20:40:32:827 ;11 ;-11 ;0 ;0
20:40:32:922 ;11 ;-11 ;0 ;0
20:40:33:16 ;11 ;-11 ;0 ;0
20:40:33:124 ;11 ;-11 ;0 ;0
20:40:33:236 ;11 ;-11 ;0 ;0
20:40:33:345 ;11 ;-11 ;0 ;0
20:40:33:455 ;11 ;-11 ;0 ;0
20:40:33:546 ;11 ;-11 ;0 ;0
20:40:33:642 ;11 ;-11 ;0 ;0
20:40:33:750 ;11 ;-11 ;0 ;0
20:40:33:862 ;11 ;-11 ;0 ;0
20:40:33:975 ;11 ;-11 ;0 ;0
20:40:34:66 ;11 ;-11 ;0 ;0
20:40:34:162 ;11 ;-10 ;0 ;0
20:40:34:253 ;11 ;-10 ;0 ;0
20:40:34:348 ;11 ;-10 ;0 ;0
20:40:34:439 ;12 ;-10 ;0 ;0
20:40:34:535 ;12 ;-10 ;0 ;0
20:40:34:630 ;12 ;-10 ;0 ;0
20:40:34:719 ;12 ;-10 ;0 ;0
20:40:34:813 ;12 ;-10 ;0 ;0
20:40:34:908 ;12 ;-10 ;0 ;0
20:40:35:17 ;12 ;-10 ;0 ;0
20:40:35:128 ;12 ;-10 ;0 ;0
20:40:35:241 ;12 ;-10 ;0 ;0
20:40:35:333 ;12 ;-10 ;0 ;0
20:40:35:399 ;12 ;-10 ;0 ;0
20:40:35:466 ;12 ;-10 ;0 ;0
20:40:35:532 ;12 ;-10 ;0 ;0
20:40:35:643 ;12 ;-10 ;0 ;0
20:40:35:754 ;12 ;-10 ;0 ;0
20:40:35:854 ;12 ;-10 ;0 ;0
20:40:35:945 ;12 ;-10 ;0 ;0
20:40:36:12 ;12 ;-10 ;0 ;0
20:40:36:79 ;12 ;-10 ;0 ;0
20:40:36:188 ;12 ;-10 ;0 ;0
20:40:36:296 ;12 ;-10 ;0 ;0
20:40:36:385 ;12 ;-10 ;0 ;0
20:40:36:452 ;12 ;-10 ;0 ;0
20:40:36:562 ;12 ;-9 ;0 ;0
20:40:36:675 ;12 ;-9 ;0 ;0
20:40:36:783 ;12 ;-9 ;0 ;0
20:40:36:894 ;12 ;-9 ;0 ;0
20:40:36:988 ;12 ;-9 ;0 ;0
20:40:37:79 ;12 ;-9 ;0 ;0
20:40:37:174 ;12 ;-9 ;0 ;0
20:40:37:265 ;12 ;-9 ;0 ;0
20:40:37:361 ;12 ;-9 ;0 ;0
20:40:37:452 ;12 ;-9 ;0 ;0
20:40:37:547 ;12 ;-9 ;0 ;0
20:40:37:655 ;12 ;-9 ;0 ;0
20:40:37:767 ;12 ;-9 ;0 ;0
20:40:37:877 ;12 ;-9 ;0 ;0
20:40:37:987 ;12 ;-9 ;0 ;0
20:40:38:104 ;13 ;-9 ;0 ;0
20:40:38:200 ;13 ;-9 ;0 ;0
20:40:38:295 ;13 ;-9 ;0 ;0
20:40:38:385 ;13 ;-9 ;0 ;0
20:40:38:451 ;13 ;-9 ;0 ;0
20:40:38:547 ;13 ;-9 ;0 ;0
20:40:38:638 ;13 ;-9 ;0 ;0
20:40:38:704 ;13 ;-8 ;0 ;0
20:40:38:815 ;13 ;-8 ;0 ;0
20:40:38:933 ;13 ;-8 ;0 ;0
20:40:39:24 ;13 ;-8 ;0 ;0
20:40:39:91 ;13 ;-8 ;0 ;0
20:40:39:158 ;13 ;-8 ;0 ;0
20:40:39:253 ;13 ;-8 ;0 ;0
20:40:39:360 ;13 ;-8 ;0 ;0
20:40:39:471 ;13 ;-8 ;0 ;0
20:40:39:580 ;13 ;-8 ;0 ;0
20:40:39:693 ;13 ;-8 ;0 ;0
20:40:39:786 ;13 ;-8 ;0 ;0
20:40:39:877 ;13 ;-8 ;0 ;0
20:40:39:986 ;13 ;-8 ;0 ;0
20:40:40:77 ;13 ;-8 ;0 ;0
20:40:40:173 ;13 ;-8 ;0 ;0
20:40:40:283 ;13 ;-8 ;0 ;0
20:40:40:393 ;13 ;-8 ;0 ;0
20:40:40:502 ;13 ;-8 ;0 ;0
20:40:40:613 ;13 ;-8 ;0 ;0
20:40:40:704 ;13 ;-8 ;0 ;0
20:40:40:803 ;13 ;-8 ;0 ;0
20:40:40:890 ;13 ;-7 ;0 ;0
20:40:40:986 ;13 ;-7 ;0 ;0
20:40:41:77 ;13 ;-7 ;0 ;0
20:40:41:172 ;13 ;-7 ;0 ;0
20:40:41:263 ;13 ;-7 ;0 ;0
20:40:41:328 ;13 ;-7 ;0 ;0
20:40:41:439 ;13 ;-7 ;0 ;0
20:40:41:547 ;13 ;-7 ;0 ;0
20:40:41:660 ;13 ;-7 ;0 ;0
20:40:41:772 ;13 ;-7 ;0 ;0
20:40:41:866 ;13 ;-7 ;0 ;0
20:40:41:957 ;13 ;-7 ;0 ;0
20:40:42:52 ;13 ;-7 ;0 ;0
20:40:42:145 ;13 ;-7 ;0 ;0
20:40:42:236 ;13 ;-7 ;0 ;0
20:40:42:332 ;13 ;-7 ;0 ;0
20:40:42:423 ;13 ;-7 ;0 ;0
20:40:42:519 ;13 ;-7 ;0 ;0
20:40:42:630 ;13 ;-7 ;0 ;0
20:40:42:732 ;13 ;-7 ;0 ;0
20:40:42:825 ;13 ;-7 ;0 ;0
20:40:42:903 ;13 ;-7 ;0 ;0
20:40:42:969 ;14 ;-6 ;0 ;0
20:40:43:78 ;14 ;-6 ;0 ;0
20:40:43:173 ;14 ;-6 ;0 ;0
20:40:43:285 ;14 ;-6 ;0 ;0
20:40:43:371 ;14 ;-6 ;0 ;0
20:40:43:436 ;14 ;-6 ;0 ;0
20:40:43:545 ;14 ;-6 ;0 ;0
20:40:43:636 ;14 ;-6 ;0 ;0
20:40:43:703 ;14 ;-6 ;0 ;0
20:40:43:815 ;14 ;-6 ;0 ;0
20:40:43:926 ;14 ;-6 ;0 ;0
20:40:44:25 ;14 ;-6 ;0 ;0
20:40:44:116 ;14 ;-6 ;0 ;0
20:40:44:182 ;14 ;-6 ;0 ;0
20:40:44:249 ;14 ;-6 ;0 ;0
20:40:44:345 ;14 ;-6 ;0 ;0
20:40:44:453 ;14 ;-6 ;0 ;0
20:40:44:564 ;14 ;-6 ;0 ;0
20:40:44:664 ;14 ;-6 ;0 ;0
20:40:44:771 ;14 ;-6 ;0 ;0
20:40:44:864 ;14 ;-6 ;0 ;0
20:40:44:958 ;14 ;-6 ;0 ;0
20:40:45:44 ;14 ;-6 ;0 ;0
20:40:45:132 ;14 ;-6 ;0 ;0
20:40:45:195 ;14 ;-5 ;0 ;0
20:40:45:261 ;14 ;-5 ;0 ;0
20:40:45:327 ;14 ;-5 ;0 ;0
20:40:45:419 ;14 ;-5 ;0 ;0
20:40:45:480 ;14 ;-5 ;0 ;0
20:40:45:574 ;14 ;-5 ;0 ;0
20:40:45:663 ;14 ;-5 ;0 ;0
20:40:45:737 ;14 ;-5 ;0 ;0
20:40:45:831 ;14 ;-5 ;0 ;0
20:40:45:923 ;14 ;-5 ;0 ;0
20:40:46:16 ;14 ;-5 ;0 ;0
20:40:46:181 ;14 ;-5 ;0 ;0
